DATE CREATED
2020-11-19T11:35:50+10:00

ATTRIBUTION
http://www.aims.gov.au/docs/cc-attribution.html

DISCLAIMER
http://www.aims.gov.au/docs/disclaimer.html

PRIVACY
http://www.aims.gov.au/docs/privacy-policy.html

COPYRIGHT
http://www.aims.gov.au/docs/cc-copyright.html

COMMENT
"These data are provided by this web service under a Creative Commons License.  Please read the copyright statement and attribute AIMS according to the attribution information above.  All or some data delivered by this service may be provided by a third party and should also be attributed.  The ownership of data will be associated with the deployment information in the data.  If no ownership is supplied, AIMS is the implied owner. "

SENSOR DEFINITIONS
"Omega Interchangeable Thermistors - ON-950-440005, 3000 Ohm @ 25 deg C #DVY1"

UOM DEFINITIONS
Degrees Celsius

STATION,Davies Reef
LATITUDE,-18.83162
STATION,147.6345

BLEACH THRESHOLDS
SUMMER-BEGINNING,TEMPERATURE,THRESHOLD-DAYS,ACTUAL-DAYS
2006-11-01T00:00:00,29.8,0.0,0
2006-11-01T00:00:00,29.9,0.0,0
2006-11-01T00:00:00,30.0,0.0,0
2006-11-01T00:00:00,30.1,0.0,0
2006-11-01T00:00:00,30.2,0.0,0
2007-11-01T00:00:00,28.9,25.4,6
2007-11-01T00:00:00,29.0,23.6,3
2007-11-01T00:00:00,29.1,20.6,0
2007-11-01T00:00:00,29.2,19.0,0
2007-11-01T00:00:00,29.3,17.0,0
2007-11-01T00:00:00,29.4,15.0,0
2007-11-01T00:00:00,29.5,11.0,0
2007-11-01T00:00:00,29.6,6.0,0
2007-11-01T00:00:00,29.7,2.4,0
2007-11-01T00:00:00,29.8,0.0,0
2007-11-01T00:00:00,29.9,0.0,0
2007-11-01T00:00:00,30.0,0.0,0
2007-11-01T00:00:00,30.1,0.0,0
2007-11-01T00:00:00,30.2,0.0,0
2008-11-01T00:00:00,28.9,25.4,21
2008-11-01T00:00:00,29.0,23.6,14
2008-11-01T00:00:00,29.1,20.6,4
2008-11-01T00:00:00,29.2,19.0,0
2008-11-01T00:00:00,29.3,17.0,0
2008-11-01T00:00:00,29.4,15.0,0
2008-11-01T00:00:00,29.5,11.0,0
2008-11-01T00:00:00,29.6,6.0,0
2008-11-01T00:00:00,29.7,2.4,0
2008-11-01T00:00:00,29.8,0.0,0
2008-11-01T00:00:00,29.9,0.0,0
2008-11-01T00:00:00,30.0,0.0,0
2008-11-01T00:00:00,30.1,0.0,0
2008-11-01T00:00:00,30.2,0.0,0
2009-11-01T00:00:00,28.9,25.4,16
2009-11-01T00:00:00,29.0,23.6,12
2009-11-01T00:00:00,29.1,20.6,7
2009-11-01T00:00:00,29.2,19.0,4
2009-11-01T00:00:00,29.3,17.0,2
2009-11-01T00:00:00,29.4,15.0,1
2009-11-01T00:00:00,29.5,11.0,0
2009-11-01T00:00:00,29.6,6.0,0
2009-11-01T00:00:00,29.7,2.4,0
2009-11-01T00:00:00,29.8,0.0,0
2009-11-01T00:00:00,29.9,0.0,0
2009-11-01T00:00:00,30.0,0.0,0
2009-11-01T00:00:00,30.1,0.0,0
2009-11-01T00:00:00,30.2,0.0,0
2010-11-01T00:00:00,28.9,25.4,24
2010-11-01T00:00:00,29.0,23.6,21
2010-11-01T00:00:00,29.1,20.6,17
2010-11-01T00:00:00,29.2,19.0,14
2010-11-01T00:00:00,29.3,17.0,6
2010-11-01T00:00:00,29.4,15.0,3
2010-11-01T00:00:00,29.5,11.0,2
2010-11-01T00:00:00,29.6,6.0,0
2010-11-01T00:00:00,29.7,2.4,0
2010-11-01T00:00:00,29.8,0.0,0
2010-11-01T00:00:00,29.9,0.0,0
2010-11-01T00:00:00,30.0,0.0,0
2010-11-01T00:00:00,30.1,0.0,0
2010-11-01T00:00:00,30.2,0.0,0
2011-11-01T00:00:00,28.9,25.4,31
2011-11-01T00:00:00,29.0,23.6,23
2011-11-01T00:00:00,29.1,20.6,19
2011-11-01T00:00:00,29.2,19.0,17
2011-11-01T00:00:00,29.3,17.0,12
2011-11-01T00:00:00,29.4,15.0,10
2011-11-01T00:00:00,29.5,11.0,5
2011-11-01T00:00:00,29.6,6.0,3
2011-11-01T00:00:00,29.7,2.4,0
2011-11-01T00:00:00,29.8,0.0,0
2011-11-01T00:00:00,29.9,0.0,0
2011-11-01T00:00:00,30.0,0.0,0
2011-11-01T00:00:00,30.1,0.0,0
2011-11-01T00:00:00,30.2,0.0,0
2012-11-01T00:00:00,28.9,25.4,16
2012-11-01T00:00:00,29.0,23.6,11
2012-11-01T00:00:00,29.1,20.6,11
2012-11-01T00:00:00,29.2,19.0,8
2012-11-01T00:00:00,29.3,17.0,6
2012-11-01T00:00:00,29.4,15.0,5
2012-11-01T00:00:00,29.5,11.0,2
2012-11-01T00:00:00,29.6,6.0,1
2012-11-01T00:00:00,29.7,2.4,0
2012-11-01T00:00:00,29.8,0.0,0
2012-11-01T00:00:00,29.9,0.0,0
2012-11-01T00:00:00,30.0,0.0,0
2012-11-01T00:00:00,30.1,0.0,0
2012-11-01T00:00:00,30.2,0.0,0
2013-11-01T00:00:00,28.9,25.4,0
2013-11-01T00:00:00,29.0,23.6,0
2013-11-01T00:00:00,29.1,20.6,0
2013-11-01T00:00:00,29.2,19.0,0
2013-11-01T00:00:00,29.3,17.0,0
2013-11-01T00:00:00,29.4,15.0,0
2013-11-01T00:00:00,29.5,11.0,0
2013-11-01T00:00:00,29.6,6.0,0
2013-11-01T00:00:00,29.7,2.4,0
2013-11-01T00:00:00,29.8,0.0,0
2013-11-01T00:00:00,29.9,0.0,0
2013-11-01T00:00:00,30.0,0.0,0
2013-11-01T00:00:00,30.1,0.0,0
2013-11-01T00:00:00,30.2,0.0,0
2014-11-01T00:00:00,28.9,25.4,41
2014-11-01T00:00:00,29.0,23.6,34
2014-11-01T00:00:00,29.1,20.6,27
2014-11-01T00:00:00,29.2,19.0,20
2014-11-01T00:00:00,29.3,17.0,11
2014-11-01T00:00:00,29.4,15.0,8
2014-11-01T00:00:00,29.5,11.0,4
2014-11-01T00:00:00,29.6,6.0,2
2014-11-01T00:00:00,29.7,2.4,1
2014-11-01T00:00:00,29.8,0.0,0
2014-11-01T00:00:00,29.9,0.0,0
2014-11-01T00:00:00,30.0,0.0,0
2014-11-01T00:00:00,30.1,0.0,0
2014-11-01T00:00:00,30.2,0.0,0
2015-11-01T00:00:00,28.9,25.4,51
2015-11-01T00:00:00,29.0,23.6,36
2015-11-01T00:00:00,29.1,20.6,30
2015-11-01T00:00:00,29.2,19.0,22
2015-11-01T00:00:00,29.3,17.0,20
2015-11-01T00:00:00,29.4,15.0,15
2015-11-01T00:00:00,29.5,11.0,10
2015-11-01T00:00:00,29.6,6.0,7
2015-11-01T00:00:00,29.7,2.4,5
2015-11-01T00:00:00,29.8,0.0,1
2015-11-01T00:00:00,29.9,0.0,0
2015-11-01T00:00:00,30.0,0.0,0
2015-11-01T00:00:00,30.1,0.0,0
2015-11-01T00:00:00,30.2,0.0,0
2016-11-01T00:00:00,28.9,25.4,78
2016-11-01T00:00:00,29.0,23.6,60
2016-11-01T00:00:00,29.1,20.6,48
2016-11-01T00:00:00,29.2,19.0,45
2016-11-01T00:00:00,29.3,17.0,35
2016-11-01T00:00:00,29.4,15.0,26
2016-11-01T00:00:00,29.5,11.0,16
2016-11-01T00:00:00,29.6,6.0,10
2016-11-01T00:00:00,29.7,2.4,7
2016-11-01T00:00:00,29.8,0.0,3
2016-11-01T00:00:00,29.9,0.0,3
2016-11-01T00:00:00,30.0,0.0,0
2016-11-01T00:00:00,30.1,0.0,0
2016-11-01T00:00:00,30.2,0.0,0
2017-11-01T00:00:00,28.9,25.4,9
2017-11-01T00:00:00,29.0,23.6,5
2017-11-01T00:00:00,29.1,20.6,1
2017-11-01T00:00:00,29.2,19.0,0
2017-11-01T00:00:00,29.3,17.0,0
2017-11-01T00:00:00,29.4,15.0,0
2017-11-01T00:00:00,29.5,11.0,0
2017-11-01T00:00:00,29.6,6.0,0
2017-11-01T00:00:00,29.7,2.4,0
2017-11-01T00:00:00,29.8,0.0,0
2017-11-01T00:00:00,29.9,0.0,0
2017-11-01T00:00:00,30.0,0.0,0
2017-11-01T00:00:00,30.1,0.0,0
2017-11-01T00:00:00,30.2,0.0,0
2018-11-01T00:00:00,28.9,25.4,4
2018-11-01T00:00:00,29.0,23.6,2
2018-11-01T00:00:00,29.1,20.6,1
2018-11-01T00:00:00,29.2,19.0,0
2018-11-01T00:00:00,29.3,17.0,0
2018-11-01T00:00:00,29.4,15.0,0
2018-11-01T00:00:00,29.5,11.0,0
2018-11-01T00:00:00,29.6,6.0,0
2018-11-01T00:00:00,29.7,2.4,0
2018-11-01T00:00:00,29.8,0.0,0
2018-11-01T00:00:00,29.9,0.0,0
2018-11-01T00:00:00,30.0,0.0,0
2018-11-01T00:00:00,30.1,0.0,0
2018-11-01T00:00:00,30.2,0.0,0
2019-11-01T00:00:00,28.9,25.4,51
2019-11-01T00:00:00,29.0,23.6,49
2019-11-01T00:00:00,29.1,20.6,45
2019-11-01T00:00:00,29.2,19.0,43
2019-11-01T00:00:00,29.3,17.0,36
2019-11-01T00:00:00,29.4,15.0,31
2019-11-01T00:00:00,29.5,11.0,25
2019-11-01T00:00:00,29.6,6.0,22
2019-11-01T00:00:00,29.7,2.4,19
2019-11-01T00:00:00,29.8,0.0,15
2019-11-01T00:00:00,29.9,0.0,13
2019-11-01T00:00:00,30.0,0.0,13
2019-11-01T00:00:00,30.1,0.0,10
2019-11-01T00:00:00,30.2,0.0,9
